comm_id,from_suspect_id,to_suspect_id,comm_type,comm_date,comm_time,duration_seconds,is_encrypted,relevance_score,analyzed
COMM-0008662,VD-000568,VD-000534,Telefonat,2024-09-13,01:18,,True,6,True
COMM-0008663,VD-000574,VD-000682,Brief,2025-03-28,22:01,282.0,False,2,True
COMM-0008664,VD-000782,VD-000190,SMS,2023-05-11,19:43,,True,3,False
COMM-0008665,VD-000299,VD-000430,Telegram,2024-02-12,17:21,52.0,False,2,True
COMM-0008666,VD-000854,VD-000609,SMS,2025-02-10,11:15,3218.0,False,3,False
COMM-0008667,VD-000864,VD-000076,SMS,2023-12-15,11:27,3159.0,True,10,False
COMM-0008668,VD-000486,VD-000527,SMS,2025-07-14,05:09,,True,6,True
COMM-0008669,VD-000960,VD-000809,Signal,2024-11-12,12:32,3060.0,False,4,False
COMM-0008670,VD-000655,VD-000261,SMS,2023-09-04,14:08,,True,6,False
COMM-0008671,VD-000282,VD-000995,E-Mail,2024-07-23,23:17,2397.0,False,4,False
COMM-0008672,VD-000771,VD-000110,Signal,2024-04-27,03:45,,False,10,True
COMM-0008673,VD-000049,VD-000020,Social Media,2024-12-01,17:48,703.0,False,8,False
COMM-0008674,VD-000401,VD-000206,SMS,2023-05-03,10:15,153.0,True,1,False
COMM-0008675,VD-000195,VD-000438,WhatsApp,2024-04-13,07:49,3446.0,True,9,True
COMM-0008676,VD-000436,VD-000632,Persönlicher Kontakt,2024-08-04,11:20,,True,5,False
COMM-0008677,VD-000683,VD-000214,WhatsApp,2025-05-30,04:06,165.0,True,4,True
COMM-0008678,VD-000451,VD-000554,Telefonat,2023-09-14,21:54,2218.0,False,9,True
COMM-0008679,VD-000435,VD-000357,Persönlicher Kontakt,2025-10-19,15:57,,True,8,True
COMM-0008680,VD-000775,VD-000771,WhatsApp,2023-08-04,19:41,,False,2,False
COMM-0008681,VD-000815,VD-000767,Brief,2024-09-14,19:58,,True,9,False
COMM-0008682,VD-000504,VD-000030,SMS,2025-02-16,01:47,1817.0,True,8,False
COMM-0008683,VD-000250,VD-000788,Telegram,2024-09-27,16:43,1776.0,True,3,True
COMM-0008684,VD-000284,VD-000381,Signal,2023-05-25,05:10,100.0,True,9,False
COMM-0008685,VD-000765,VD-000267,Persönlicher Kontakt,2025-07-02,21:11,,True,9,False
COMM-0008686,VD-000885,VD-000032,Telefonat,2024-08-02,12:32,3570.0,False,2,False
COMM-0008687,VD-000713,VD-000399,WhatsApp,2025-10-22,21:58,,True,9,False
COMM-0008688,VD-000164,VD-000782,Telegram,2024-10-13,15:33,,True,9,True
COMM-0008689,VD-000625,VD-000781,E-Mail,2024-02-20,15:45,482.0,False,1,False
COMM-0008690,VD-000385,VD-000975,WhatsApp,2024-07-26,04:16,3061.0,False,10,False
COMM-0008691,VD-000830,VD-000838,SMS,2024-05-20,16:54,2299.0,True,6,True
COMM-0008692,VD-000691,VD-000635,Social Media,2023-05-17,20:58,396.0,False,7,True
COMM-0008693,VD-000291,VD-000944,Social Media,2023-04-14,08:51,1072.0,True,7,False
COMM-0008694,VD-000434,VD-000354,Brief,2024-10-03,20:13,,False,9,False
COMM-0008695,VD-000319,VD-000149,Brief,2025-08-17,11:22,,True,8,True
COMM-0008696,VD-000271,VD-000913,Signal,2025-04-07,09:33,851.0,False,7,True
COMM-0008697,VD-000456,VD-000137,Telegram,2024-01-30,04:18,1842.0,True,6,False
COMM-0008698,VD-000794,VD-000891,Persönlicher Kontakt,2024-05-01,08:03,3392.0,False,5,True
COMM-0008699,VD-000683,VD-000417,Brief,2025-09-27,09:00,1889.0,True,3,True
COMM-0008700,VD-000539,VD-000593,Social Media,2025-05-14,16:23,2315.0,True,1,False
COMM-0008701,VD-000346,VD-000444,Signal,2025-10-14,21:39,3314.0,True,10,True
COMM-0008702,VD-000784,VD-000621,E-Mail,2023-06-06,08:11,2269.0,True,1,True
COMM-0008703,VD-000956,VD-000342,Signal,2024-01-25,22:25,,True,3,False
COMM-0008704,VD-000729,VD-000216,Signal,2023-01-28,22:05,3454.0,True,3,False
COMM-0008705,VD-000203,VD-000899,Telefonat,2025-05-14,08:34,455.0,True,5,True
COMM-0008706,VD-000139,VD-000282,Telegram,2025-10-07,04:58,2483.0,False,7,False
COMM-0008707,VD-000353,VD-000872,Telefonat,2025-08-21,09:02,577.0,False,10,False
COMM-0008708,VD-000256,VD-000096,Social Media,2024-10-10,14:54,,False,3,False
COMM-0008709,VD-000600,VD-000809,E-Mail,2024-04-23,21:06,1088.0,True,10,True
COMM-0008710,VD-000565,VD-000869,Brief,2024-04-22,08:01,3568.0,False,2,True
COMM-0008711,VD-000636,VD-000269,Telegram,2025-01-04,19:15,186.0,True,6,True
COMM-0008712,VD-000403,VD-000733,Telefonat,2025-03-12,06:01,2888.0,True,2,False
COMM-0008713,VD-000750,VD-000904,Telegram,2024-07-14,13:47,,False,9,True
COMM-0008714,VD-000954,VD-000070,Social Media,2025-04-22,21:45,,False,5,False
COMM-0008715,VD-000597,VD-000118,Persönlicher Kontakt,2023-12-07,23:53,2147.0,True,2,True
COMM-0008716,VD-000533,VD-000215,Telegram,2025-05-17,08:28,841.0,True,2,True
COMM-0008717,VD-000967,VD-000726,Signal,2023-05-10,17:20,2636.0,False,4,True
COMM-0008718,VD-000113,VD-000318,Telegram,2023-06-18,17:13,,True,5,False
COMM-0008719,VD-000537,VD-000697,Persönlicher Kontakt,2024-03-17,21:14,3364.0,False,8,False
COMM-0008720,VD-000640,VD-000147,E-Mail,2024-07-28,18:42,,False,10,True
COMM-0008721,VD-000094,VD-000004,Social Media,2024-11-23,11:08,,True,10,True
COMM-0008722,VD-000583,VD-000350,WhatsApp,2023-11-19,23:45,1736.0,True,10,True
COMM-0008723,VD-000412,VD-000729,Social Media,2024-04-13,21:02,2173.0,False,10,False
COMM-0008724,VD-000390,VD-000683,Social Media,2023-09-14,20:40,1991.0,False,4,False
COMM-0008725,VD-000400,VD-000066,Brief,2025-10-08,10:21,,False,6,True
COMM-0008726,VD-000075,VD-000203,Social Media,2024-12-20,05:31,3303.0,False,3,False
COMM-0008727,VD-000746,VD-000553,Telefonat,2023-11-09,06:35,319.0,False,10,True
COMM-0008728,VD-000475,VD-000069,SMS,2025-09-04,01:59,3337.0,False,2,True
COMM-0008729,VD-000806,VD-000264,Signal,2023-08-29,07:55,1310.0,True,10,False
COMM-0008730,VD-000918,VD-000864,Persönlicher Kontakt,2023-10-26,02:02,1066.0,True,5,True
COMM-0008731,VD-000645,VD-000185,SMS,2024-12-18,07:33,,False,9,True
COMM-0008732,VD-000032,VD-000822,SMS,2024-08-13,04:34,,False,7,True
COMM-0008733,VD-000417,VD-000495,Persönlicher Kontakt,2023-08-29,13:27,1163.0,True,3,False
COMM-0008734,VD-000181,VD-000659,SMS,2025-03-28,09:20,3032.0,True,5,False
COMM-0008735,VD-000190,VD-000333,Social Media,2024-02-05,10:14,,True,2,True
COMM-0008736,VD-000380,VD-000319,Persönlicher Kontakt,2025-06-13,01:47,,True,2,False
COMM-0008737,VD-000695,VD-000169,Telegram,2024-09-13,19:44,1805.0,False,1,False
COMM-0008738,VD-000134,VD-000767,Telefonat,2025-01-03,06:57,555.0,False,8,True
COMM-0008739,VD-000621,VD-000663,WhatsApp,2023-02-02,16:55,,False,1,True
COMM-0008740,VD-000909,VD-000057,Telefonat,2025-02-21,20:50,543.0,True,4,True
COMM-0008741,VD-000849,VD-000882,Telefonat,2024-03-26,04:25,674.0,True,4,True
COMM-0008742,VD-000248,VD-000135,SMS,2025-08-26,21:18,2686.0,False,8,True
COMM-0008743,VD-000990,VD-000503,Persönlicher Kontakt,2024-07-23,22:21,,False,10,True
COMM-0008744,VD-000592,VD-000724,Telegram,2024-05-11,16:39,,True,1,False
COMM-0008745,VD-000488,VD-000280,Persönlicher Kontakt,2025-02-13,17:46,1508.0,True,9,False
COMM-0008746,VD-000403,VD-000186,Persönlicher Kontakt,2025-04-08,01:00,,True,8,False
COMM-0008747,VD-000535,VD-000224,Telefonat,2024-08-26,03:59,2907.0,True,9,False
COMM-0008748,VD-000081,VD-000994,E-Mail,2024-01-16,04:46,1374.0,False,7,False
COMM-0008749,VD-000146,VD-000182,Telegram,2024-10-21,13:48,1527.0,True,10,False
COMM-0008750,VD-000364,VD-000612,Social Media,2024-12-22,23:05,889.0,True,9,True
COMM-0008751,VD-000446,VD-000234,Telefonat,2023-04-18,15:18,1286.0,True,9,True
COMM-0008752,VD-000644,VD-000906,Telegram,2023-07-17,21:03,1626.0,True,10,False
COMM-0008753,VD-000341,VD-000408,Social Media,2025-07-09,06:48,1112.0,False,10,False
COMM-0008754,VD-000560,VD-000301,SMS,2024-03-19,08:39,47.0,False,7,True
COMM-0008755,VD-000446,VD-000095,Persönlicher Kontakt,2025-01-13,20:22,1565.0,True,4,True
COMM-0008756,VD-000118,VD-000968,Telefonat,2023-07-30,04:31,3343.0,False,6,False
COMM-0008757,VD-000880,VD-000236,Telegram,2025-10-17,00:36,1741.0,True,9,True
COMM-0008758,VD-000747,VD-000335,Persönlicher Kontakt,2025-10-28,00:12,,False,7,False
COMM-0008759,VD-000894,VD-000411,Social Media,2024-05-03,02:49,1837.0,True,8,False
COMM-0008760,VD-000723,VD-000125,Brief,2024-02-25,03:21,,False,1,False
COMM-0008761,VD-000016,VD-000922,WhatsApp,2024-04-27,17:38,1066.0,True,9,False
COMM-0008762,VD-000451,VD-000206,Persönlicher Kontakt,2024-03-24,15:54,557.0,True,9,False
COMM-0008763,VD-000402,VD-000523,Telegram,2023-12-24,08:00,,True,5,False
COMM-0008764,VD-000191,VD-000901,Telegram,2025-10-28,17:45,1608.0,True,8,True
COMM-0008765,VD-000366,VD-000451,Persönlicher Kontakt,2024-02-19,23:41,29.0,True,1,False
COMM-0008766,VD-000321,VD-000344,Signal,2025-04-26,01:04,,False,7,False
COMM-0008767,VD-000660,VD-000010,Telefonat,2023-05-25,16:21,1751.0,True,9,True
COMM-0008768,VD-000428,VD-000882,SMS,2025-04-12,06:33,1818.0,False,6,True
COMM-0008769,VD-000806,VD-000403,Social Media,2024-05-28,16:39,3361.0,False,7,False
COMM-0008770,VD-000395,VD-000382,Social Media,2024-03-15,23:12,2236.0,False,7,False
COMM-0008771,VD-000652,VD-000125,Telefonat,2025-10-22,00:44,96.0,True,6,False
COMM-0008772,VD-000765,VD-000506,Brief,2023-08-21,06:52,2568.0,True,4,True
COMM-0008773,VD-000152,VD-000056,Telegram,2025-07-24,08:00,988.0,True,8,False
COMM-0008774,VD-000550,VD-000160,WhatsApp,2025-02-21,20:59,1005.0,True,10,True
COMM-0008775,VD-000021,VD-000675,Telegram,2024-06-14,15:59,,True,7,False
COMM-0008776,VD-000887,VD-000300,Telefonat,2024-10-26,18:58,2603.0,False,7,True
COMM-0008777,VD-000883,VD-000605,E-Mail,2025-06-22,07:12,1951.0,False,1,True
COMM-0008778,VD-000988,VD-000136,Brief,2025-04-28,10:12,3018.0,True,9,True
COMM-0008779,VD-000055,VD-000308,WhatsApp,2024-11-22,06:08,1636.0,True,1,False
COMM-0008780,VD-000592,VD-000403,Persönlicher Kontakt,2025-09-05,12:59,3449.0,False,10,False
COMM-0008781,VD-000767,VD-000332,Telefonat,2025-08-18,05:59,3281.0,True,6,False
COMM-0008782,VD-000167,VD-000222,Persönlicher Kontakt,2025-09-07,00:38,1399.0,True,7,True
COMM-0008783,VD-000988,VD-000053,SMS,2024-11-14,05:39,,True,7,True
COMM-0008784,VD-000860,VD-000174,Persönlicher Kontakt,2024-07-03,07:18,171.0,False,3,True
COMM-0008785,VD-000280,VD-000139,Brief,2025-07-24,09:09,2057.0,False,8,False
COMM-0008786,VD-000542,VD-000234,Signal,2025-05-24,14:05,891.0,True,5,True
COMM-0008787,VD-000330,VD-000703,Signal,2024-09-04,02:50,3469.0,True,2,True
COMM-0008788,VD-000758,VD-000371,SMS,2025-07-11,19:54,,False,6,False
COMM-0008789,VD-000372,VD-000825,WhatsApp,2024-01-20,23:35,,False,5,False
COMM-0008790,VD-000109,VD-000247,Telegram,2025-08-03,01:19,2776.0,True,4,True
COMM-0008791,VD-000408,VD-000980,WhatsApp,2025-06-27,10:22,349.0,False,3,False
COMM-0008792,VD-000333,VD-000475,Brief,2023-09-12,11:57,3007.0,True,4,True
COMM-0008793,VD-000509,VD-000533,Telefonat,2024-04-21,22:03,1255.0,False,1,True
COMM-0008794,VD-000485,VD-000186,Social Media,2025-11-02,05:55,1944.0,True,3,False
COMM-0008795,VD-000588,VD-000529,Telefonat,2024-04-21,19:06,2510.0,True,10,False
COMM-0008796,VD-000125,VD-000861,SMS,2024-09-17,19:02,3171.0,True,6,False
COMM-0008797,VD-000133,VD-000766,Telegram,2023-02-15,03:32,2043.0,True,6,False
COMM-0008798,VD-000674,VD-000710,Telegram,2025-04-12,18:08,2252.0,True,6,True
COMM-0008799,VD-000861,VD-000264,WhatsApp,2024-08-31,11:55,,True,3,True
COMM-0008800,VD-000159,VD-000378,Social Media,2023-09-07,22:33,,True,9,True
COMM-0008801,VD-000762,VD-000506,Social Media,2023-04-16,11:08,2644.0,True,6,False
COMM-0008802,VD-000333,VD-000685,Telefonat,2024-12-28,08:02,3386.0,False,6,True
COMM-0008803,VD-000764,VD-000712,WhatsApp,2023-04-19,07:25,,True,4,True
COMM-0008804,VD-000781,VD-000345,SMS,2025-04-10,19:55,,True,4,False
COMM-0008805,VD-000600,VD-000846,E-Mail,2024-10-10,01:13,2303.0,False,5,False
COMM-0008806,VD-000801,VD-000967,Telegram,2025-05-24,21:21,1526.0,False,8,False
COMM-0008807,VD-000855,VD-000582,SMS,2024-06-09,07:25,,False,8,False
COMM-0008808,VD-000905,VD-000827,WhatsApp,2024-04-23,15:20,,True,9,True
COMM-0008809,VD-000898,VD-000941,E-Mail,2023-09-07,13:11,511.0,True,4,False
COMM-0008810,VD-000871,VD-000449,Telegram,2025-05-02,22:48,,True,3,True
COMM-0008811,VD-000449,VD-000767,Signal,2023-07-12,06:00,3156.0,True,10,False
COMM-0008812,VD-000201,VD-000642,Telefonat,2023-06-06,11:08,2148.0,True,1,False
COMM-0008813,VD-000107,VD-000802,Persönlicher Kontakt,2023-04-20,06:17,2893.0,True,6,True
COMM-0008814,VD-000363,VD-000856,Signal,2023-07-04,03:33,,False,3,False
COMM-0008815,VD-000193,VD-000350,Telegram,2024-09-17,04:49,797.0,False,6,False
COMM-0008816,VD-000420,VD-000743,Signal,2025-08-06,15:14,,True,7,True
COMM-0008817,VD-000409,VD-000839,Brief,2023-02-21,21:10,429.0,False,3,False
COMM-0008818,VD-000085,VD-000546,Social Media,2024-07-04,10:43,775.0,False,8,False
COMM-0008819,VD-000138,VD-000324,Telefonat,2023-08-01,11:37,2801.0,True,10,False
COMM-0008820,VD-000884,VD-000838,Brief,2025-06-21,02:42,2695.0,True,4,True
COMM-0008821,VD-000333,VD-000199,Signal,2024-12-01,09:13,,True,10,False
COMM-0008822,VD-000772,VD-000782,Telegram,2024-03-28,15:49,,False,4,True
COMM-0008823,VD-000091,VD-000541,Telefonat,2024-08-03,10:19,435.0,True,4,False
COMM-0008824,VD-000815,VD-000482,Signal,2023-02-05,14:12,305.0,True,1,True
COMM-0008825,VD-000114,VD-000906,Telefonat,2024-12-24,06:38,964.0,False,1,True
COMM-0008826,VD-000313,VD-000337,WhatsApp,2023-12-03,15:17,3483.0,True,4,False
COMM-0008827,VD-000900,VD-000925,Brief,2023-04-22,16:22,,True,1,True
COMM-0008828,VD-000741,VD-000714,Telegram,2024-04-01,05:54,1486.0,False,2,True
COMM-0008829,VD-000813,VD-000222,Telefonat,2025-01-10,16:25,3593.0,False,7,True
COMM-0008830,VD-000666,VD-000754,Brief,2024-09-29,23:26,976.0,False,7,True
COMM-0008831,VD-000269,VD-000540,Social Media,2025-07-01,04:07,2920.0,False,7,True
COMM-0008832,VD-000625,VD-000649,Social Media,2023-03-26,01:54,,True,8,False
COMM-0008833,VD-000721,VD-000646,WhatsApp,2024-04-17,22:42,,False,7,False
COMM-0008834,VD-000360,VD-000716,Telefonat,2025-10-27,09:08,,False,1,False
COMM-0008835,VD-000397,VD-000445,Telefonat,2024-04-01,15:07,3552.0,False,9,True
COMM-0008836,VD-000512,VD-000668,Telefonat,2024-03-16,07:49,1513.0,False,5,False
COMM-0008837,VD-000339,VD-000398,Persönlicher Kontakt,2024-03-05,07:15,3574.0,False,7,True
COMM-0008838,VD-000897,VD-000658,Signal,2025-04-24,06:46,695.0,True,2,True
COMM-0008839,VD-000090,VD-000022,Social Media,2024-04-23,00:46,3453.0,True,1,False
COMM-0008840,VD-000692,VD-000664,Telegram,2023-08-25,11:49,1740.0,False,6,False
COMM-0008841,VD-000951,VD-000382,Persönlicher Kontakt,2023-06-26,15:02,2900.0,False,5,False
COMM-0008842,VD-000794,VD-000460,Social Media,2023-01-09,13:08,2289.0,False,1,True
COMM-0008843,VD-000863,VD-000813,Signal,2023-08-04,11:20,2838.0,False,1,True
COMM-0008844,VD-000488,VD-000560,E-Mail,2025-06-21,22:25,762.0,True,4,False
COMM-0008845,VD-000622,VD-000509,Telefonat,2024-09-22,13:01,692.0,True,5,False
COMM-0008846,VD-000405,VD-000464,Social Media,2023-12-02,02:55,1137.0,True,7,False
COMM-0008847,VD-000125,VD-000037,Social Media,2023-05-04,07:16,1060.0,False,3,False
COMM-0008848,VD-000421,VD-000324,WhatsApp,2025-09-04,13:48,1410.0,False,8,False
COMM-0008849,VD-000914,VD-000596,Telefonat,2024-08-09,13:48,3208.0,False,6,True
COMM-0008850,VD-000959,VD-000438,E-Mail,2024-07-08,20:18,352.0,True,7,False
COMM-0008851,VD-000633,VD-000473,Telegram,2024-12-05,05:11,3496.0,True,6,False
COMM-0008852,VD-000439,VD-000699,Signal,2025-02-20,12:49,96.0,True,3,False
COMM-0008853,VD-000804,VD-000358,Telegram,2024-03-02,15:15,,True,4,True
COMM-0008854,VD-000746,VD-000813,Brief,2025-03-26,07:33,437.0,True,1,False
COMM-0008855,VD-000877,VD-000776,WhatsApp,2024-09-21,03:04,,False,9,True
COMM-0008856,VD-000452,VD-000103,SMS,2024-10-17,16:49,1079.0,True,7,False
COMM-0008857,VD-000310,VD-000988,Persönlicher Kontakt,2025-02-18,08:15,2204.0,True,3,True
COMM-0008858,VD-000690,VD-000033,E-Mail,2024-01-13,12:56,826.0,True,9,True
COMM-0008859,VD-000870,VD-000464,Brief,2024-08-18,06:40,2462.0,True,6,False
COMM-0008860,VD-000295,VD-000268,Brief,2023-06-26,11:18,3454.0,False,3,True
COMM-0008861,VD-000491,VD-000871,Telegram,2024-08-06,15:57,2674.0,False,3,True
COMM-0008862,VD-000689,VD-000163,Brief,2024-01-01,17:58,3459.0,True,1,True
COMM-0008863,VD-000428,VD-000640,Telefonat,2023-09-03,02:27,,False,6,False
COMM-0008864,VD-000465,VD-000333,Brief,2025-01-27,02:02,,True,9,True
COMM-0008865,VD-000741,VD-000428,Telegram,2024-04-25,13:30,,False,5,True
COMM-0008866,VD-000836,VD-000868,WhatsApp,2023-12-23,02:33,605.0,False,4,False
COMM-0008867,VD-000693,VD-000435,SMS,2024-09-21,00:00,1083.0,False,1,True
COMM-0008868,VD-000268,VD-000115,Telefonat,2024-09-07,03:27,2237.0,True,1,False
COMM-0008869,VD-000349,VD-000549,Signal,2025-11-06,16:36,1216.0,True,5,True
COMM-0008870,VD-000736,VD-000594,Telegram,2025-01-13,13:08,2423.0,True,5,True
COMM-0008871,VD-000191,VD-000440,WhatsApp,2025-07-07,00:22,,False,3,False
COMM-0008872,VD-000136,VD-000962,Persönlicher Kontakt,2024-06-09,08:51,,False,3,True
COMM-0008873,VD-000760,VD-000284,Signal,2023-08-19,09:13,,True,7,True
COMM-0008874,VD-000887,VD-000636,Social Media,2023-10-15,17:21,2327.0,False,6,True
COMM-0008875,VD-000933,VD-000363,Telefonat,2025-05-22,20:58,,False,1,True
COMM-0008876,VD-000137,VD-000212,E-Mail,2025-05-14,03:27,2384.0,False,10,True
COMM-0008877,VD-000726,VD-000458,Persönlicher Kontakt,2025-05-20,17:27,,True,3,False
COMM-0008878,VD-000809,VD-000739,Social Media,2023-02-14,13:18,,True,1,False
COMM-0008879,VD-000954,VD-000675,Persönlicher Kontakt,2023-09-14,08:41,2964.0,False,7,True
COMM-0008880,VD-000111,VD-000473,Persönlicher Kontakt,2023-02-26,05:19,,False,8,False
COMM-0008881,VD-000748,VD-000334,Telegram,2025-07-18,10:54,374.0,False,9,False
COMM-0008882,VD-000513,VD-000605,Social Media,2023-10-08,02:32,,False,5,True
COMM-0008883,VD-000900,VD-000966,Telefonat,2023-01-30,13:13,,True,5,True
COMM-0008884,VD-000803,VD-000574,SMS,2024-12-16,06:26,721.0,True,3,False
COMM-0008885,VD-000011,VD-000925,SMS,2023-06-27,00:00,,True,7,False
COMM-0008886,VD-000707,VD-000642,Telefonat,2024-04-29,15:53,134.0,False,4,True
COMM-0008887,VD-000109,VD-000942,Telefonat,2025-05-04,04:59,815.0,False,10,True
COMM-0008888,VD-000791,VD-000203,Brief,2024-11-11,20:57,321.0,True,9,True
COMM-0008889,VD-000606,VD-000150,Telefonat,2023-02-26,14:30,601.0,False,4,False
COMM-0008890,VD-000346,VD-000027,SMS,2025-05-29,00:12,2219.0,True,9,True
COMM-0008891,VD-000628,VD-000358,SMS,2024-10-17,12:07,724.0,True,1,True
COMM-0008892,VD-000048,VD-000021,WhatsApp,2024-06-24,04:11,,False,3,True
COMM-0008893,VD-000135,VD-000936,Telegram,2025-10-03,00:32,2299.0,True,8,False
COMM-0008894,VD-000299,VD-000907,Brief,2025-03-20,10:41,,True,10,True
COMM-0008895,VD-000086,VD-000787,Telefonat,2024-01-20,04:09,1113.0,True,6,True
COMM-0008896,VD-000480,VD-000786,Social Media,2023-11-29,22:20,3470.0,True,1,False
COMM-0008897,VD-000755,VD-000740,Social Media,2023-07-27,20:17,2768.0,True,1,False
COMM-0008898,VD-000149,VD-000239,Telegram,2023-05-23,04:40,1509.0,False,5,True
COMM-0008899,VD-001000,VD-000348,SMS,2023-09-17,09:10,,False,5,False
COMM-0008900,VD-000381,VD-000135,Persönlicher Kontakt,2024-07-13,03:46,,False,7,True
COMM-0008901,VD-000231,VD-000638,Persönlicher Kontakt,2023-09-16,16:57,,True,7,True
COMM-0008902,VD-000524,VD-000256,Social Media,2024-07-08,12:22,2343.0,True,7,True
COMM-0008903,VD-000726,VD-000753,Social Media,2023-06-03,21:02,1460.0,False,7,False
COMM-0008904,VD-000122,VD-000524,Signal,2025-08-10,14:13,1227.0,True,5,True
COMM-0008905,VD-000990,VD-000687,Telefonat,2023-05-27,18:59,2242.0,True,1,True
COMM-0008906,VD-000530,VD-000011,Persönlicher Kontakt,2024-11-14,13:35,,False,10,False
COMM-0008907,VD-000604,VD-000598,Signal,2025-07-10,16:51,,False,1,False
COMM-0008908,VD-000545,VD-000582,WhatsApp,2024-11-01,02:29,741.0,False,10,True
COMM-0008909,VD-000169,VD-000045,SMS,2024-12-09,02:56,2459.0,False,6,True
COMM-0008910,VD-000702,VD-000321,Persönlicher Kontakt,2023-01-03,02:31,1543.0,False,4,False
COMM-0008911,VD-000657,VD-000474,Persönlicher Kontakt,2023-12-08,18:16,1574.0,True,10,False
COMM-0008912,VD-000530,VD-000719,WhatsApp,2023-04-14,19:13,,False,9,True
COMM-0008913,VD-000128,VD-000644,Persönlicher Kontakt,2023-05-23,23:52,1460.0,True,1,False
COMM-0008914,VD-000014,VD-000199,E-Mail,2024-04-18,16:41,3329.0,False,3,True
COMM-0008915,VD-000957,VD-000451,Persönlicher Kontakt,2024-10-04,18:14,1413.0,True,2,True
COMM-0008916,VD-000489,VD-000006,WhatsApp,2023-08-24,11:21,2139.0,True,1,True
COMM-0008917,VD-000731,VD-000308,Telefonat,2025-09-27,11:44,3544.0,False,4,True
COMM-0008918,VD-000953,VD-000319,Telegram,2025-05-01,18:44,48.0,False,10,False
COMM-0008919,VD-000858,VD-000764,SMS,2024-04-21,18:13,,False,6,False
COMM-0008920,VD-000665,VD-000556,E-Mail,2023-06-11,17:34,3034.0,True,8,True
COMM-0008921,VD-000388,VD-000502,Telefonat,2023-10-20,15:51,,False,2,False
COMM-0008922,VD-000270,VD-000738,E-Mail,2024-01-06,13:51,,True,6,False
COMM-0008923,VD-000134,VD-000558,SMS,2025-10-20,03:59,707.0,False,9,True
COMM-0008924,VD-000534,VD-000529,Brief,2025-08-07,18:46,,True,9,True
COMM-0008925,VD-000407,VD-000966,Telegram,2024-07-19,23:55,,True,9,False
COMM-0008926,VD-000808,VD-000779,WhatsApp,2023-08-20,05:06,1851.0,True,5,True
COMM-0008927,VD-000456,VD-000794,Social Media,2023-02-19,10:17,531.0,True,8,True
COMM-0008928,VD-000049,VD-000561,Telefonat,2024-07-26,21:47,2528.0,False,10,False
COMM-0008929,VD-000836,VD-000537,E-Mail,2024-04-26,00:30,2747.0,True,6,True
COMM-0008930,VD-000780,VD-000705,Social Media,2025-10-30,22:33,2438.0,True,5,True
COMM-0008931,VD-000218,VD-000254,Persönlicher Kontakt,2023-06-28,05:20,911.0,False,1,True
COMM-0008932,VD-000483,VD-000259,Social Media,2023-03-15,16:02,,True,4,True
COMM-0008933,VD-000792,VD-000486,Brief,2023-05-28,00:22,560.0,True,3,False
COMM-0008934,VD-000171,VD-000384,Social Media,2025-07-06,10:16,,False,3,False
COMM-0008935,VD-000175,VD-000230,Brief,2023-04-25,13:17,,False,4,False
COMM-0008936,VD-000198,VD-000946,Telegram,2023-08-05,20:04,3187.0,True,10,True
COMM-0008937,VD-000122,VD-000799,Social Media,2025-06-20,19:48,,True,9,True
COMM-0008938,VD-000484,VD-000919,Signal,2024-04-09,05:27,,False,1,True
COMM-0008939,VD-000869,VD-000509,Brief,2025-08-01,19:02,2538.0,False,6,True
COMM-0008940,VD-000073,VD-000018,SMS,2023-07-09,07:25,,True,4,True
COMM-0008941,VD-000561,VD-000169,Telegram,2023-03-05,01:51,3017.0,True,10,True
COMM-0008942,VD-000685,VD-000242,Social Media,2025-10-15,01:52,243.0,True,1,True
COMM-0008943,VD-000051,VD-000074,Brief,2023-09-16,06:18,158.0,False,5,False
COMM-0008944,VD-000555,VD-000347,E-Mail,2023-03-07,15:12,,False,6,True
COMM-0008945,VD-000024,VD-000976,Brief,2025-05-24,22:25,2511.0,False,10,False
COMM-0008946,VD-000075,VD-000268,WhatsApp,2025-03-06,19:47,,True,3,True
COMM-0008947,VD-000803,VD-000244,SMS,2025-07-10,14:51,2880.0,False,7,False
COMM-0008948,VD-000862,VD-000485,Persönlicher Kontakt,2024-02-21,12:07,191.0,True,5,False
COMM-0008949,VD-000285,VD-000420,Persönlicher Kontakt,2024-05-22,02:14,64.0,True,8,False
COMM-0008950,VD-000225,VD-000245,SMS,2024-10-27,14:40,,True,9,False
COMM-0008951,VD-000400,VD-000766,Brief,2023-06-03,16:05,1686.0,False,5,False
COMM-0008952,VD-000323,VD-000487,SMS,2023-08-01,08:38,465.0,True,10,False
COMM-0008953,VD-000169,VD-000639,E-Mail,2023-09-11,22:38,,True,2,True
COMM-0008954,VD-000598,VD-000946,E-Mail,2023-04-04,13:23,,True,3,False
COMM-0008955,VD-000648,VD-000477,Social Media,2025-05-10,04:14,,False,4,True
COMM-0008956,VD-000086,VD-000135,WhatsApp,2024-06-09,07:44,25.0,True,4,True
COMM-0008957,VD-000404,VD-000241,Signal,2023-10-07,14:18,3589.0,False,7,False
COMM-0008958,VD-000522,VD-000521,Signal,2023-12-31,19:27,,False,7,True
COMM-0008959,VD-000486,VD-000476,Persönlicher Kontakt,2023-12-18,17:58,,True,3,False
COMM-0008960,VD-000906,VD-000158,Signal,2023-03-04,11:09,2750.0,False,2,True
